ID	start	end	strand
gene-LOC120895560	9015763	9016610	1
gene-LOC120894820	9037538	9039092	-1
gene-LOC120897361	9044556	9049847	1
gene-LOC120893767	9067998	9099696	-1
gene-LOC120893512	9100213	9102074	1
gene-LOC120893511	9102055	9105457	-1
gene-LOC120896056	9105977	9108254	-1
gene-LOC120897719	9108608	9115701	1
gene-LOC120897708	9115877	9144812	-1
gene-LOC120897735	9146055	9147380	1
gene-LOC120896066	9147972	9255409	1
gene-LOC120896220	9264092	9297912	-1
gene-LOC120897153	9299026	9301089	1
gene-LOC120895781	9301304	9315117	1
gene-LOC120895799	9315306	9320779	-1
gene-LOC120897761	9321097	9333718	-1
gene-LOC120897762	9334133	9338241	1
gene-LOC120897763	9338309	9340038	-1
gene-LOC120894293	9342155	9349354	1
gene-LOC120893705	9351704	9367822	-1
gene-LOC120894994	9371917	9386190	1
gene-LOC120894653	9386619	9388051	1
gene-LOC120894652	9388030	9393633	-1
gene-LOC120896782	9453548	9457327	-1
gene-LOC120897102	9460313	9462132	1
gene-LOC120897293	9546083	9547437	-1
gene-LOC120895784	9566591	9571301	1
gene-LOC120896583	9643919	9647805	-1
gene-LOC120897071	9683822	9685809	-1
gene-LOC120896595	9701617	9734234	-1
gene-LOC120895933	9761874	9763514	-1
gene-LOC120896395	9766266	9826500	1
gene-LOC120894675	9838279	9839937	1
gene-LOC120896611	9848072	9915685	1
gene-LOC120893601	9946496	9959027	-1
gene-LOC120893594	9960929	9966581	1
gene-LOC120893595	9966589	9968448	-1
gene-LOC120894315	9969355	9990924	-1
gene-LOC120897953	9992680	10010451	1
gene-LOC120902949	10011667	10055585	-1
gene-LOC120902970	10033166	10035671	1
gene-LOC120904761	10056567	10088624	-1
gene-LOC120894953	10089386	10110371	1
gene-LOC120894667	10110688	10240526	1
gene-LOC120894670	10246862	10261613	-1
gene-LOC120894669	10259375	10261407	1
gene-LOC120894672	10261480	10262792	-1
gene-LOC120906299	10263042	10264906	1
gene-LOC120906291	10264760	10273438	-1
gene-LOC120898807	10278242	10296793	1
gene-LOC120898820	10296897	10299698	-1
gene-LOC120897123	10301622	10302792	1
gene-LOC120897122	10302737	10304415	-1
gene-LOC120893750	10304797	10310006	-1
gene-LOC120893752	10310326	10312180	1
gene-LOC120893813	10312730	10314091	1
gene-LOC120908828	10321540	10366181	1
gene-LOC120908830	10366282	10368634	-1
gene-LOC120893756	10370966	10377202	1
gene-LOC120898777	10378158	10388182	1
gene-LOC120898778	10388095	10389352	-1
gene-LOC120898775	10389417	10395228	1
gene-LOC120898776	10395232	10397050	-1
gene-LOC120893612	10397339	10400538	1
gene-LOC120893613	10400804	10403059	-1
gene-LOC120900388	10455068	10563563	1
gene-LOC120900381	10563843	10593670	-1
gene-LOC120897382	10613434	10615523	1
gene-LOC120895248	10617409	10620253	-1
gene-LOC120895247	10620446	10625552	-1
gene-LOC120896650	10627281	10629575	1
gene-LOC120896689	10632417	10634205	1
gene-LOC120895246	10635140	10641135	1
gene-LOC120895251	10636102	10638683	-1
gene-LOC120895249	10641028	10642133	-1
gene-LOC120895253	10642248	10645775	-1
gene-LOC120895252	10643462	10644066	1
gene-LOC120895250	10645948	10646938	1
gene-LOC120895245	10646982	10662205	-1
gene-LOC120895254	10662297	10663022	1
gene-LOC120893628	10671210	10672547	-1
gene-LOC120896634	10673478	10675898	-1
gene-LOC120896331	10676145	10678223	-1
gene-LOC120896332	10678347	10679587	-1
gene-LOC120894809	10681707	10867876	-1
gene-LOC120894810	10797325	10798550	1
gene-LOC120897561	10893001	10905638	-1
gene-LOC120893951	11042764	11047346	-1
gene-LOC120908748	11050045	11059766	-1
gene-Trnar-acg	11066128	11066200	-1
gene-Trnad-guc-3	11072758	11072829	1
gene-Trnas-aga-2	11084875	11084956	1
gene-Trnar-acg-2	11114337	11114409	1
gene-Trnaa-ugc	11131159	11131230	1
gene-Trnas-aga-3	11139511	11139592	1
gene-Trnas-aga-4	11142711	11142792	1
gene-Trnaq-uug	11152816	11152887	-1
gene-Trnas-uga	11157825	11157906	-1
gene-Trnat-agu-2	11158882	11158955	-1
gene-Trnap-ugg	11162152	11162223	1
gene-Trnaa-agc	11167051	11167123	1
gene-Trnap-ugg-2	11167429	11167500	-1
gene-Trnap-ugg-3	11168199	11168270	-1
gene-Trnaa-agc-2	11169012	11169084	-1
gene-Trnas-uga-2	11209599	11209680	1
gene-Trnat-agu-3	11210572	11210645	1
gene-Trnat-agu-4	11211213	11211286	-1
gene-Trnat-agu-5	11212426	11212499	1
gene-Trnar-acg-3	11217685	11217757	-1
gene-Trnae-uuc	11218462	11218533	-1
gene-Trnaa-ugc-2	11219243	11219314	-1
gene-Trnaa-ugc-3	11220011	11220082	1
gene-Trnal-uag	11220303	11220382	-1
gene-LOC120897139	11220793	11222444	1
gene-LOC120897137	11222309	11241803	-1
gene-LOC120897138	11243995	11273029	-1
gene-LOC120895722	11280707	11282711	1
gene-LOC120897774	11283815	11287011	-1
gene-LOC120895766	11291298	11358839	-1
gene-LOC120896712	11364232	11366501	1
gene-LOC120896725	11390195	11395087	1
gene-LOC120898724	11395335	11397708	1
gene-LOC120898727	11398419	11399303	-1
gene-LOC120898720	11399656	11465550	1
gene-LOC120898725	11421947	11423303	-1
gene-LOC120898726	11465161	11466458	-1
gene-LOC120898722	11467337	11476551	1
gene-LOC120898723	11477141	11503209	-1
gene-LOC120894436	11504020	11511546	-1
gene-LOC120895292	11511813	11515293	-1
gene-LOC120898452	11515635	11516373	-1
gene-LOC120898451	11516494	11521874	-1
gene-LOC120898453	11524692	11560653	-1
gene-LOC120902257	11561331	11579106	-1
gene-LOC120895816	11581346	11582336	1
gene-LOC120895815	11582299	11584686	-1
gene-LOC120896744	11589193	11591117	-1
gene-LOC120903313	11605808	11666516	-1
gene-LOC120903139	11610215	11613514	1
gene-LOC120903135	11613651	11616722	1
gene-LOC120903158	11617661	11620641	1
gene-LOC120903147	11621310	11624763	1
gene-LOC120903287	11625731	11636722	-1
gene-LOC120903262	11638776	11645482	1
gene-LOC120903214	11666510	11670027	-1
gene-LOC120903232	11670209	11671851	1
gene-LOC120903166	11671634	11688659	-1
gene-LOC120903321	11688979	11689963	-1
gene-LOC120903207	11690090	11694243	-1
gene-LOC120903107	11696666	11716957	-1
gene-LOC120903254	11707410	11709159	1
gene-LOC120903280	11711587	11714484	1
gene-LOC120903243	11715067	11719830	1
gene-LOC120903074	11719906	11736471	-1
gene-LOC120896923	11736711	11738261	-1
gene-LOC120895780	11738585	11742125	1
gene-LOC120895782	11742132	11743380	-1
gene-LOC120897655	11743949	11752089	-1
gene-LOC120897658	11753529	11755518	-1
gene-LOC120897656	11755581	11759265	1
gene-LOC120897659	11759861	11763539	-1
gene-LOC120895411	11764138	11766134	1
gene-LOC120908436	11766706	11777774	1
gene-LOC120908438	11771217	11773885	1
gene-LOC120908437	11777947	11779769	-1
gene-LOC120904891	11780155	11788735	1
gene-LOC120904904	11789023	11792935	1
gene-LOC120898654	11793441	11796487	1
gene-LOC120898676	11796550	11798198	-1
gene-LOC120898685	11798741	11799804	1
gene-LOC120898672	11798757	11801514	-1
gene-LOC120898661	11803274	11809536	1
gene-LOC120898690	11806731	11807255	-1
gene-LOC120895579	11810941	11812982	1
gene-LOC120895578	11813837	11815478	1
gene-LOC120908610	11821611	11875179	1
gene-LOC120896896	11876147	11878201	1
gene-LOC120894241	11878334	11880203	1
gene-LOC120894240	11880189	11886896	-1
gene-LOC120894242	11880754	11882761	1
gene-Trnad-guc-4	11883837	11883908	-1
gene-Trnad-guc-5	11884288	11884359	-1
gene-Trnad-guc-6	11884502	11884573	1
gene-LOC120895979	11887228	11890600	1
gene-LOC120896752	11951723	11964812	1
gene-LOC120896764	12008136	12010559	1
gene-LOC120895091	12038661	12121241	1
gene-LOC120895092	12080795	12082864	-1
gene-Trnaf-gaa-2	12129820	12129892	-1
gene-Trnaf-gaa-3	12135754	12135826	-1
gene-LOC120894219	12165616	12168980	-1
gene-LOC120896227	12169569	12174984	-1
gene-LOC120897800	12175872	12185137	1
gene-LOC120897802	12176235	12192233	1
gene-LOC120897801	12192296	12193655	1
gene-LOC120896069	12195775	12212733	1
gene-LOC120900402	12232219	12417005	1
gene-LOC120897877	12418675	12460804	1
gene-LOC120897879	12461969	12466103	-1
gene-LOC120897878	12463346	12465924	1
gene-LOC120893822	12466752	12469880	1
gene-LOC120893823	12469958	12472509	-1
gene-LOC120901403	12473271	12473942	1
gene-LOC120901387	12474045	12476754	1
gene-LOC120901395	12475584	12477459	-1
gene-LOC120901380	12477617	12484605	-1
gene-LOC120904058	12484949	12510726	1
gene-LOC120904038	12512176	12516217	-1
gene-LOC120896783	12517450	12518716	-1
gene-LOC120893427	12518686	12534456	-1
gene-LOC120893428	12535044	12540944	-1
gene-LOC120894792	12557382	12559149	1
gene-LOC120894791	12559278	12565220	-1
gene-LOC120895269	12565553	12569620	1
gene-LOC120895270	12569621	12571265	-1
gene-LOC120900636	12576179	12578109	-1
gene-LOC120900643	12578334	12588729	1
gene-LOC120900632	12588974	12593761	-1
gene-LOC120895283	12594794	12600300	1
gene-LOC120895284	12595842	12597330	-1
gene-LOC120895285	12598133	12598856	-1
gene-LOC120899937	12601413	12623662	1
gene-LOC120899932	12624214	12627984	-1
gene-LOC120895451	12628899	12631743	1
gene-LOC120907222	12642989	12692698	1
gene-LOC120907258	12649102	12653615	-1
gene-LOC120907155	12692737	12742964	-1
gene-Trnan-guu	12702204	12702277	-1
gene-LOC120895864	12751216	12753971	1
gene-LOC120895863	12754497	12756928	-1
gene-LOC120895862	12757048	12759482	-1
gene-LOC120894859	12760000	12763130	-1
gene-LOC120894858	12763305	12765589	-1
gene-LOC120893405	12765998	12769081	-1
gene-LOC120893404	12769264	12779080	1
gene-LOC120893410	12770863	12772232	-1
gene-LOC120893406	12779392	12782083	1
gene-LOC120893411	12782231	12783712	1
gene-LOC120893407	12783698	12790692	-1
gene-LOC120893408	12791083	12793789	-1
gene-LOC120893412	12794086	12795278	-1
gene-LOC120893413	12795327	12796448	1
gene-LOC120897326	12797628	12823265	1
gene-LOC120897325	12823498	12862229	-1
gene-LOC120895082	12863613	12868588	-1
gene-LOC120894958	12872310	12884759	-1
gene-LOC120896789	12892328	12905576	-1
gene-LOC120897564	12908241	12911537	-1
gene-LOC120895941	12912539	12919862	-1
gene-LOC120895809	12925563	12930450	1
gene-LOC120895808	12929784	12955816	-1
gene-LOC120897753	12961125	12982499	1
gene-LOC120897752	12963806	12980385	-1
gene-LOC120897755	12982740	12984052	1
gene-LOC120897756	12984069	12985114	1
gene-LOC120897758	12985224	13042196	1
gene-LOC120897757	12989433	13002177	-1
gene-LOC120897754	13002277	13093160	-1
gene-LOC120894728	13095116	13097792	1
gene-LOC120894729	13097865	13099041	-1
gene-LOC120893985	13099342	13100805	1
gene-LOC120893980	13100542	13102262	-1
gene-LOC120893999	13102360	13103171	-1
gene-LOC120893960	13103245	13140227	1
gene-LOC120893992	13140303	13172798	-1
gene-LOC120896549	13179057	13181612	1
gene-LOC120896742	13182039	13182807	1
gene-LOC120896741	13182722	13184195	-1
gene-LOC120896749	13184490	13187809	1
gene-LOC120894971	13244067	13245059	-1
gene-LOC120895244	13310986	13312993	1
gene-LOC120894722	13317208	13397335	-1
gene-LOC120895263	13401743	13496664	1
gene-LOC120896190	13585560	13588532	1
gene-LOC120893485	13624692	13639088	1
gene-LOC120893487	13639272	13640625	1
gene-LOC120893486	13641978	13644741	1
gene-LOC120894150	13649168	13686755	1
gene-LOC120894151	13654257	13654894	1
gene-LOC120894153	13662763	13663402	-1
gene-LOC120894152	13670677	13676124	-1
gene-LOC120897064	13690973	13696876	1
gene-LOC120896095	13697147	13700300	-1
gene-LOC120896150	13701144	13720672	1
gene-LOC120895261	13720852	13722907	1
gene-LOC120895262	13722820	13724889	-1
gene-LOC120893903	13725166	13736886	1
gene-LOC120893901	13727859	13752452	-1
gene-LOC120896697	13771590	13773281	-1
gene-LOC120896971	13773447	13774551	-1
gene-LOC120894063	13775051	13784347	1
gene-LOC120894062	13784386	13786614	-1
gene-LOC120908632	13787746	13792854	1
gene-LOC120896034	13806410	13810010	1
gene-LOC120895982	13810543	13833311	-1
gene-LOC120896039	13830124	13830980	1
gene-LOC120908499	13833659	13835006	1
gene-LOC120908498	13835068	13844737	-1
gene-LOC120901666	13845425	13858890	1
gene-Trnad-guc-7	13859218	13859289	-1
gene-LOC120895889	13859402	13870294	-1
gene-LOC120895895	13861158	13863277	1
gene-LOC120895893	13871051	13879899	-1
gene-LOC120895896	13876528	13878129	-1
gene-LOC120895894	13879792	13886261	1
gene-LOC120895892	13886233	13890170	-1
gene-LOC120895887	13890842	13971628	1
gene-LOC120896812	13909189	13910967	-1
gene-LOC120895897	13980086	13982274	-1
gene-LOC120895890	13983420	14063953	1
gene-LOC120895898	14063729	14064195	-1
gene-LOC120898811	14080344	14236080	-1
gene-LOC120898812	14178011	14180508	1
gene-LOC120896841	14247302	14248531	1
gene-LOC120895837	14253148	14254447	1
gene-LOC120895433	14258704	14260593	1
gene-LOC120895424	14264848	14266679	1
gene-LOC120898085	14294800	14308780	1
gene-LOC120898084	14309434	14318816	-1
gene-LOC120897825	14319743	14320842	-1
gene-LOC120897006	14321843	14322950	-1
gene-LOC120894286	14324141	14326233	-1
gene-LOC120896868	14327114	14328426	-1
gene-LOC120895938	14330745	14362856	-1
gene-LOC120894157	14363561	14377659	1
gene-LOC120894156	14368200	14375724	1
gene-LOC120896153	14414472	14431771	1
gene-LOC120893826	14432400	14433716	1
gene-LOC120901951	14433992	14435079	1
gene-LOC120901902	14434903	14453384	-1
gene-LOC120901925	14448619	14458089	1
gene-LOC120901943	14458685	14462655	1
gene-LOC120898878	14463089	14466167	1
gene-LOC120898881	14466094	14467096	-1
gene-LOC120898876	14467174	14470654	1
gene-LOC120898877	14470694	14489681	-1
gene-LOC120898879	14492187	14493673	1
gene-LOC120898880	14493656	14495053	-1
gene-LOC120898328	14496312	14498401	1
gene-LOC120898330	14498299	14499688	-1
gene-LOC120898331	14499934	14501624	1
gene-LOC120898332	14501946	14505102	-1
gene-LOC120898327	14505248	14507857	1
gene-LOC120898326	14507459	14514411	-1
gene-LOC120898329	14508624	14523913	1
gene-LOC120896721	14528438	14557877	1
gene-LOC120908847	14559335	14575374	1
gene-LOC120908848	14575637	14589794	-1
gene-LOC120896643	14594911	14596710	-1
gene-LOC120896079	14596769	14598252	1
gene-LOC120896078	14598226	14599549	-1
gene-LOC120896076	14599592	14602233	1
gene-LOC120896075	14602844	14607340	1
gene-LOC120896077	14607597	14609528	-1
gene-LOC120896080	14609602	14610311	1
gene-LOC120896074	14612179	14629635	-1
gene-LOC120896871	14668582	14676117	-1
gene-LOC120899596	14681627	14688079	1
gene-LOC120899624	14688235	14718481	-1
gene-LOC120899647	14719213	14722721	-1
gene-LOC120895175	14840623	14890069	1
gene-LOC120908486	14892208	14905182	1
gene-LOC120895448	14911425	14918749	1
gene-LOC120893599	14919584	14921969	1
gene-LOC120893597	14922072	14928060	-1
gene-LOC120893600	14928326	14928924	-1
gene-LOC120894604	14929198	14931013	1
gene-LOC120894603	14931071	14940218	-1
gene-LOC120895598	14942569	14984585	1
gene-LOC120894633	14988007	14993689	-1
gene-LOC120898168	14994343	14999747	1
gene-LOC120898167	14999806	15024440	-1
gene-LOC120898165	15028268	15041372	-1
gene-LOC120894806	15042137	15065557	-1
gene-LOC120905048	15066606	15088875	-1
gene-LOC120895926	15099646	15102134	1
gene-LOC120895927	15102123	15102788	-1
gene-LOC120896259	15103375	15105775	-1
gene-LOC120903524	15106161	15126952	1
gene-LOC120894000	15198786	15203001	1
gene-LOC120894410	15206467	15208416	1
gene-LOC120894409	15208507	15338226	1
gene-LOC120896897	15367175	15369674	1
gene-LOC120895498	15435819	15449166	1
gene-LOC120895497	15449687	15453550	-1
gene-LOC120896374	15454135	15455220	-1
gene-LOC120896375	15455301	15456412	-1
gene-LOC120898471	15456672	15461036	1
gene-LOC120898472	15461302	15487192	-1
gene-LOC120898469	15488072	15499528	-1
gene-LOC120898468	15499801	15502473	1
gene-LOC120898467	15502449	15504650	-1
gene-LOC120898473	15504791	15507643	1
gene-LOC120898470	15507690	15529321	-1
gene-LOC120908893	15531437	15692091	-1
gene-LOC120896100	15712045	15713164	1
gene-LOC120896099	15713289	15714671	1
gene-LOC120897860	15716446	15772527	-1
gene-LOC120894013	15775405	15779281	1
gene-LOC120894014	15779621	15780714	1
gene-LOC120894015	15781057	15782259	-1
gene-LOC120908510	15783437	15812031	-1
gene-LOC120908512	15813222	15819465	1
gene-LOC120908514	15820128	15820846	-1
gene-LOC120896912	15820947	15821675	-1
gene-LOC120897771	15824042	15824900	1
gene-LOC120897769	15824841	15828911	-1
gene-LOC120897767	15829061	15831698	1
gene-LOC120897770	15831596	15832777	-1
gene-LOC120897772	15833067	15833730	1
gene-LOC120897768	15833788	15835056	1
gene-LOC120897766	15836752	15842850	-1
gene-LOC120897399	15843582	15846594	1
gene-LOC120893909	15867601	16055991	1
gene-LOC120893911	15962573	15964229	1
gene-LOC120896920	16101433	16101792	-1
gene-LOC120895928	16108710	16113563	1
gene-LOC120896505	16119389	16121314	1
gene-LOC120897445	16121940	16124685	1
gene-LOC120896612	16125611	16128674	-1
gene-LOC120894011	16128947	16131576	1
gene-LOC120894007	16131635	16134989	-1
gene-LOC120894010	16135191	16138069	-1
gene-LOC120895346	16141603	16143994	1
gene-LOC120895345	16143995	16150514	-1
gene-LOC120895344	16150930	16194101	1
gene-LOC120895347	16154595	16155340	-1
gene-LOC120898761	16195354	16231549	-1
gene-LOC120898764	16230166	16261838	1
gene-LOC120898765	16233222	16235513	1
gene-LOC120898763	16263668	16270752	-1
gene-LOC120898766	16272775	16274145	-1
gene-LOC120898762	16274849	16285700	-1
gene-LOC120898148	16291777	16296236	1
gene-LOC120898149	16296436	16299669	1
gene-LOC120898147	16299683	16308598	-1
gene-LOC120899892	16314635	16333988	1
gene-LOC120896225	16342190	16368112	1
gene-LOC120896226	16368899	16370683	-1
gene-LOC120896224	16377813	16504267	-1
gene-LOC120895308	16543087	16546942	-1
gene-LOC120896215	16547796	16549818	1
gene-LOC120896214	16549952	16554038	-1
gene-LOC120895814	16555148	16557589	-1
gene-LOC120895813	16557904	16559143	-1
gene-LOC120896174	16559571	16562537	1
gene-LOC120896834	16563175	16613567	1
gene-LOC120894749	16615284	16619930	1
gene-LOC120894750	16620009	16621578	-1
gene-LOC120894121	16622428	16624212	1
gene-LOC120894120	16625302	16633786	1
gene-LOC120895540	16634243	16635139	1
gene-LOC120895539	16640067	16828328	-1
gene-LOC120895541	16649379	16652688	1
gene-LOC120896198	16910698	16919627	1
gene-LOC120896196	16919891	16922812	-1
gene-LOC120896197	16923628	16925966	1
gene-LOC120896195	16926088	16933553	1
gene-LOC120896199	16933615	16935340	-1
gene-LOC120907814	16937341	17094779	-1
gene-LOC120908026	17042295	17042865	-1
gene-LOC120908010	17046963	17047917	1
gene-LOC120907948	17096634	17102487	-1
gene-LOC120894047	17103010	17108591	1
gene-LOC120897007	17110830	17114490	1
gene-LOC120894570	17119402	17121101	-1
gene-LOC120897036	17121601	17125223	1
gene-LOC120894569	17125788	17132854	1
gene-LOC120898589	17133780	17146844	1
gene-LOC120898588	17151899	17179700	1
gene-LOC120898590	17180230	17184669	-1
gene-LOC120896509	17186147	17188267	1
gene-LOC120896511	17191233	17193485	-1
gene-LOC120896517	17194739	17197060	-1
gene-LOC120896518	17197118	17197930	1
gene-LOC120896507	17198235	17218305	-1
gene-LOC120896516	17214677	17217330	1
gene-LOC120896508	17248110	17258236	-1
gene-LOC120896510	17261411	17267598	1
gene-LOC120896513	17267563	17272014	-1
gene-LOC120896514	17268343	17269893	1
gene-LOC120896512	17272220	17275960	-1
gene-LOC120895624	17279216	17283702	-1
gene-LOC120895626	17279965	17281551	1
gene-LOC120897515	17283931	17285971	-1
gene-LOC120895165	17288580	17290532	1
gene-LOC120895568	17292260	17294191	1
gene-LOC120897050	17294898	17296618	-1
gene-LOC120897065	17297611	17301547	1
gene-LOC120895607	17311969	17349517	1
gene-LOC120898831	17368263	17372094	1
gene-LOC120898832	17368937	17370569	-1
gene-LOC120898833	17371977	17372371	1
gene-LOC120898830	17372381	17385532	-1
gene-LOC120895589	17386263	17387407	1
gene-LOC120895584	17387703	17391758	1
gene-LOC120895587	17391887	17393019	1
gene-LOC120895590	17395034	17400135	-1
gene-LOC120895588	17400775	17401887	1
gene-LOC120895586	17401819	17403622	-1
gene-LOC120895585	17403719	17406449	1
gene-LOC120895582	17406527	17410780	-1
gene-LOC120893192	17413689	17429567	1
gene-LOC120893194	17423068	17423845	-1
gene-LOC120908557	17432061	17481151	1
gene-LOC120908558	17484491	17486748	-1
gene-LOC120895127	17489110	17492333	1
gene-LOC120895126	17492544	17512810	1
gene-LOC120894422	17537713	17563209	-1
gene-LOC120893862	17590357	17658832	1
gene-LOC120897097	17660053	17670576	-1
gene-LOC120896519	17673020	17707821	-1
gene-LOC120895028	17715771	17730710	-1
gene-LOC120898608	17735689	17757836	-1
gene-LOC120898613	17737498	17739180	1
gene-LOC120898610	17760036	17763044	1
gene-LOC120898611	17762700	17763907	-1
gene-LOC120898609	17764087	17765826	-1
gene-LOC120895537	17765909	17770031	1
gene-LOC120908769	17770187	17783204	1
gene-LOC120908770	17771817	17778555	-1
gene-LOC120908771	17783334	17784314	-1
gene-LOC120895356	17784717	17792282	1
gene-LOC120895361	17792425	17793871	-1
